Time,CO2_ele,CO2_gas,Ele_buy,Ele_sell,Gas_buy,Dem_cha
28076400.00,0.000366,2.75,0.05,0.03,0.58,22.79
28080000.00,0.000357,2.75,0.05,0.03,0.58,22.79
28083600.00,0.000359,2.75,0.05,0.03,0.58,22.79
28087200.00,0.000363,2.75,0.05,0.03,0.58,22.79
28090800.00,0.000426,2.75,0.05,0.03,0.58,22.79
28094400.00,0.000414,2.75,0.05,0.03,0.58,22.79
28098000.00,0.000446,2.75,0.05,0.03,0.58,22.79
28101600.00,0.000489,2.75,0.05,0.03,0.58,22.79
28105200.00,0.000392,2.75,0.05,0.03,0.58,22.79
28108800.00,0.000311,2.75,0.05,0.03,0.58,22.79
28112400.00,0.000443,2.75,0.05,0.03,0.58,22.79
28116000.00,0.000631,2.75,0.05,0.03,0.58,22.79
28119600.00,0.000602,2.75,0.05,0.03,0.58,22.79
28123200.00,0.000567,2.75,0.05,0.03,0.58,22.79
28126800.00,0.000555,2.75,0.06,0.03,0.58,22.79
28130400.00,0.000558,2.75,0.06,0.03,0.58,22.79
28134000.00,0.000709,2.75,0.11,0.03,0.58,22.79
28137600.00,0.000737,2.75,0.11,0.03,0.58,22.79
28141200.00,0.000720,2.75,0.11,0.03,0.58,22.79
28144800.00,0.000693,2.75,0.11,0.03,0.58,22.79
28148400.00,0.000683,2.75,0.06,0.03,0.58,22.79
28152000.00,0.000701,2.75,0.06,0.03,0.58,22.79
28155600.00,0.000656,2.75,0.05,0.03,0.58,22.79
28159200.00,0.000473,2.75,0.05,0.03,0.58,22.79
28162800.00,0.000351,2.75,0.05,0.03,0.58,22.79
28166400.00,0.000282,2.75,0.05,0.03,0.58,22.79
28170000.00,0.000270,2.75,0.05,0.03,0.58,22.79
28173600.00,0.000267,2.75,0.05,0.03,0.58,22.79
28177200.00,0.000272,2.75,0.05,0.03,0.58,22.79
28180800.00,0.000269,2.75,0.05,0.03,0.58,22.79
28184400.00,0.000269,2.75,0.05,0.03,0.58,22.79
28188000.00,0.000268,2.75,0.05,0.03,0.58,22.79
28191600.00,0.000261,2.75,0.05,0.03,0.58,22.79
28195200.00,0.000234,2.75,0.05,0.03,0.58,22.79
28198800.00,0.000221,2.75,0.05,0.03,0.58,22.79
28202400.00,0.000221,2.75,0.05,0.03,0.58,22.79
28206000.00,0.000224,2.75,0.05,0.03,0.58,22.79
28209600.00,0.000222,2.75,0.05,0.03,0.58,22.79
28213200.00,0.000216,2.75,0.06,0.03,0.58,22.79
28216800.00,0.000228,2.75,0.06,0.03,0.58,22.79
28220400.00,0.000260,2.75,0.11,0.03,0.58,22.79
28224000.00,0.000304,2.75,0.11,0.03,0.58,22.79
28227600.00,0.000481,2.75,0.11,0.03,0.58,22.79
28231200.00,0.000358,2.75,0.11,0.03,0.58,22.79
28234800.00,0.000517,2.75,0.06,0.03,0.58,22.79
28238400.00,0.000541,2.75,0.06,0.03,0.58,22.79
28242000.00,0.000587,2.75,0.05,0.03,0.58,22.79
28245600.00,0.000565,2.75,0.05,0.03,0.58,22.79
28249200.00,0.000598,2.75,0.05,0.03,0.58,22.79
28252800.00,0.000606,2.75,0.05,0.03,0.58,22.79
28256400.00,0.000384,2.75,0.05,0.03,0.58,22.79
28260000.00,0.000319,2.75,0.05,0.03,0.58,22.79
28263600.00,0.000385,2.75,0.05,0.03,0.58,22.79
28267200.00,0.000681,2.75,0.05,0.03,0.58,22.79
28270800.00,0.000714,2.75,0.05,0.03,0.58,22.79
28274400.00,0.000691,2.75,0.05,0.03,0.58,22.79
28278000.00,0.000734,2.75,0.05,0.03,0.58,22.79
28281600.00,0.000623,2.75,0.05,0.03,0.58,22.79
28285200.00,0.000606,2.75,0.05,0.03,0.58,22.79
28288800.00,0.000620,2.75,0.05,0.03,0.58,22.79
28292400.00,0.000637,2.75,0.05,0.03,0.58,22.79
28296000.00,0.000630,2.75,0.05,0.03,0.58,22.79
28299600.00,0.000617,2.75,0.06,0.03,0.58,22.79
28303200.00,0.000613,2.75,0.06,0.03,0.58,22.79
28306800.00,0.000680,2.75,0.11,0.03,0.58,22.79
28310400.00,0.000616,2.75,0.11,0.03,0.58,22.79
28314000.00,0.000566,2.75,0.11,0.03,0.58,22.79
28317600.00,0.000522,2.75,0.11,0.03,0.58,22.79
28321200.00,0.000503,2.75,0.06,0.03,0.58,22.79
28324800.00,0.000489,2.75,0.06,0.03,0.58,22.79
28328400.00,0.000494,2.75,0.05,0.03,0.58,22.79
28332000.00,0.000457,2.75,0.05,0.03,0.58,22.79
28335600.00,0.000367,2.75,0.05,0.03,0.58,22.79
28339200.00,0.000394,2.75,0.05,0.03,0.58,22.79
28342800.00,0.000366,2.75,0.05,0.03,0.58,22.79
28346400.00,0.000365,2.75,0.05,0.03,0.58,22.79
28350000.00,0.000413,2.75,0.05,0.03,0.58,22.79
28353600.00,0.000439,2.75,0.05,0.03,0.58,22.79
28357200.00,0.000431,2.75,0.05,0.03,0.58,22.79
28360800.00,0.000425,2.75,0.05,0.03,0.58,22.79
28364400.00,0.000426,2.75,0.05,0.03,0.58,22.79
28368000.00,0.000450,2.75,0.05,0.03,0.58,22.79
28371600.00,0.000419,2.75,0.05,0.03,0.58,22.79
28375200.00,0.000495,2.75,0.05,0.03,0.58,22.79
28378800.00,0.000485,2.75,0.05,0.03,0.58,22.79
28382400.00,0.000471,2.75,0.05,0.03,0.58,22.79
28386000.00,0.000465,2.75,0.06,0.03,0.58,22.79
28389600.00,0.000498,2.75,0.06,0.03,0.58,22.79
28393200.00,0.000431,2.75,0.11,0.03,0.58,22.79
28396800.00,0.000444,2.75,0.11,0.03,0.58,22.79
28400400.00,0.000436,2.75,0.11,0.03,0.58,22.79
28404000.00,0.000412,2.75,0.11,0.03,0.58,22.79
28407600.00,0.000464,2.75,0.06,0.03,0.58,22.79
28411200.00,0.000456,2.75,0.06,0.03,0.58,22.79
28414800.00,0.000451,2.75,0.05,0.03,0.58,22.79
28418400.00,0.000419,2.75,0.05,0.03,0.58,22.79
28422000.00,0.000437,2.75,0.05,0.03,0.58,22.79
28425600.00,0.000338,2.75,0.05,0.03,0.58,22.79
28429200.00,0.000386,2.75,0.05,0.03,0.58,22.79
28432800.00,0.000412,2.75,0.05,0.03,0.58,22.79
28436400.00,0.000448,2.75,0.05,0.03,0.58,22.79
28440000.00,0.000539,2.75,0.05,0.03,0.58,22.79
28443600.00,0.000704,2.75,0.05,0.03,0.58,22.79
28447200.00,0.000800,2.75,0.05,0.03,0.58,22.79
28450800.00,0.000758,2.75,0.05,0.03,0.58,22.79
28454400.00,0.000678,2.75,0.05,0.03,0.58,22.79
28458000.00,0.000667,2.75,0.05,0.03,0.58,22.79
28461600.00,0.000687,2.75,0.05,0.03,0.58,22.79
28465200.00,0.000694,2.75,0.05,0.03,0.58,22.79
28468800.00,0.000671,2.75,0.05,0.03,0.58,22.79
28472400.00,0.000689,2.75,0.06,0.03,0.58,22.79
28476000.00,0.000663,2.75,0.06,0.03,0.58,22.79
28479600.00,0.000708,2.75,0.11,0.03,0.58,22.79
28483200.00,0.000639,2.75,0.11,0.03,0.58,22.79
28486800.00,0.000554,2.75,0.11,0.03,0.58,22.79
28490400.00,0.000527,2.75,0.11,0.03,0.58,22.79
28494000.00,0.000535,2.75,0.06,0.03,0.58,22.79
28497600.00,0.000543,2.75,0.06,0.03,0.58,22.79
28501200.00,0.000539,2.75,0.05,0.03,0.58,22.79
28504800.00,0.000540,2.75,0.05,0.03,0.58,22.79
28508400.00,0.000615,2.75,0.05,0.03,0.58,22.79
28512000.00,0.000631,2.75,0.05,0.03,0.58,22.79
28515600.00,0.000630,2.75,0.05,0.03,0.58,22.79
28519200.00,0.000745,2.75,0.05,0.03,0.58,22.79
28522800.00,0.000731,2.75,0.05,0.03,0.58,22.79
28526400.00,0.000684,2.75,0.05,0.03,0.58,22.79
28530000.00,0.000636,2.75,0.05,0.03,0.58,22.79
28533600.00,0.000622,2.75,0.05,0.03,0.58,22.79
28537200.00,0.000640,2.75,0.05,0.03,0.58,22.79
28540800.00,0.000641,2.75,0.05,0.03,0.58,22.79
28544400.00,0.000653,2.75,0.05,0.03,0.58,22.79
28548000.00,0.000677,2.75,0.05,0.03,0.58,22.79
28551600.00,0.000714,2.75,0.05,0.03,0.58,22.79
28555200.00,0.000705,2.75,0.05,0.03,0.58,22.79
28558800.00,0.000720,2.75,0.06,0.03,0.58,22.79
28562400.00,0.000699,2.75,0.06,0.03,0.58,22.79
28566000.00,0.000751,2.75,0.11,0.03,0.58,22.79
28569600.00,0.000801,2.75,0.11,0.03,0.58,22.79
28573200.00,0.000799,2.75,0.11,0.03,0.58,22.79
28576800.00,0.000767,2.75,0.11,0.03,0.58,22.79
28580400.00,0.000722,2.75,0.06,0.03,0.58,22.79
28584000.00,0.000675,2.75,0.06,0.03,0.58,22.79
28587600.00,0.000628,2.75,0.05,0.03,0.58,22.79
28591200.00,0.000405,2.75,0.05,0.03,0.58,22.79
28594800.00,0.000318,2.75,0.05,0.03,0.58,22.79
28598400.00,0.000341,2.75,0.05,0.03,0.58,22.79
28602000.00,0.000329,2.75,0.05,0.03,0.58,22.79
28605600.00,0.000333,2.75,0.05,0.03,0.58,22.79
28609200.00,0.000334,2.75,0.05,0.03,0.58,22.79
28612800.00,0.000393,2.75,0.05,0.03,0.58,22.79
28616400.00,0.000487,2.75,0.05,0.03,0.58,22.79
28620000.00,0.000552,2.75,0.05,0.03,0.58,22.79
28623600.00,0.000554,2.75,0.05,0.03,0.58,22.79
28627200.00,0.000459,2.75,0.05,0.03,0.58,22.79
28630800.00,0.000388,2.75,0.05,0.03,0.58,22.79
28634400.00,0.000573,2.75,0.05,0.03,0.58,22.79
28638000.00,0.000611,2.75,0.05,0.03,0.58,22.79
28641600.00,0.000631,2.75,0.05,0.03,0.58,22.79
28645200.00,0.000660,2.75,0.06,0.03,0.58,22.79
28648800.00,0.000666,2.75,0.06,0.03,0.58,22.79
28652400.00,0.000754,2.75,0.11,0.03,0.58,22.79
28656000.00,0.000767,2.75,0.11,0.03,0.58,22.79
28659600.00,0.000756,2.75,0.11,0.03,0.58,22.79
28663200.00,0.000745,2.75,0.11,0.03,0.58,22.79
28666800.00,0.000724,2.75,0.06,0.03,0.58,22.79
28670400.00,0.000697,2.75,0.06,0.03,0.58,22.79
28674000.00,0.000735,2.75,0.05,0.03,0.58,22.79
28677600.00,0.000764,2.75,0.05,0.03,0.58,22.79
28681200.00,0.000780,2.75,0.05,0.03,0.58,22.79
28684800.00,0.000808,2.75,0.05,0.03,0.58,22.79
28688400.00,0.000818,2.75,0.05,0.03,0.58,22.79
28692000.00,0.000814,2.75,0.05,0.03,0.58,22.79
28695600.00,0.000813,2.75,0.05,0.03,0.58,22.79
28699200.00,0.000771,2.75,0.05,0.03,0.58,22.79
28702800.00,0.000746,2.75,0.05,0.03,0.58,22.79
28706400.00,0.000743,2.75,0.05,0.03,0.58,22.79
28710000.00,0.000694,2.75,0.05,0.03,0.58,22.79
28713600.00,0.000682,2.75,0.05,0.03,0.58,22.79
28717200.00,0.000665,2.75,0.05,0.03,0.58,22.79
28720800.00,0.000687,2.75,0.05,0.03,0.58,22.79
28724400.00,0.000709,2.75,0.05,0.03,0.58,22.79
28728000.00,0.000701,2.75,0.05,0.03,0.58,22.79
28731600.00,0.000741,2.75,0.06,0.03,0.58,22.79
28735200.00,0.000777,2.75,0.06,0.03,0.58,22.79
28738800.00,0.000796,2.75,0.11,0.03,0.58,22.79
28742400.00,0.000826,2.75,0.11,0.03,0.58,22.79
28746000.00,0.000777,2.75,0.11,0.03,0.58,22.79
28749600.00,0.000757,2.75,0.11,0.03,0.58,22.79
28753200.00,0.000777,2.75,0.06,0.03,0.58,22.79
28756800.00,0.000732,2.75,0.06,0.03,0.58,22.79
28760400.00,0.000754,2.75,0.05,0.03,0.58,22.79
28764000.00,0.000747,2.75,0.05,0.03,0.58,22.79
28767600.00,0.000743,2.75,0.05,0.03,0.58,22.79
28771200.00,0.000759,2.75,0.05,0.03,0.58,22.79
28774800.00,0.000747,2.75,0.05,0.03,0.58,22.79
28778400.00,0.000742,2.75,0.05,0.03,0.58,22.79
28782000.00,0.000736,2.75,0.05,0.03,0.58,22.79
28785600.00,0.000730,2.75,0.05,0.03,0.58,22.79
28789200.00,0.000692,2.75,0.05,0.03,0.58,22.79
28792800.00,0.000692,2.75,0.05,0.03,0.58,22.79
28796400.00,0.000642,2.75,0.05,0.03,0.58,22.79
28800000.00,0.000595,2.75,0.05,0.03,0.58,22.79
28803600.00,0.000600,2.75,0.05,0.03,0.58,22.79
28807200.00,0.000624,2.75,0.05,0.03,0.58,22.79
28810800.00,0.000670,2.75,0.05,0.03,0.58,22.79
28814400.00,0.000695,2.75,0.05,0.03,0.58,22.79
28818000.00,0.000687,2.75,0.06,0.03,0.58,22.79
28821600.00,0.000717,2.75,0.06,0.03,0.58,22.79
28825200.00,0.000759,2.75,0.11,0.03,0.58,22.79
28828800.00,0.000765,2.75,0.11,0.03,0.58,22.79
28832400.00,0.000785,2.75,0.11,0.03,0.58,22.79
28836000.00,0.000785,2.75,0.11,0.03,0.58,22.79
28839600.00,0.000770,2.75,0.06,0.03,0.58,22.79
28843200.00,0.000734,2.75,0.06,0.03,0.58,22.79
28846800.00,0.000734,2.75,0.05,0.03,0.58,22.79
28850400.00,0.000713,2.75,0.05,0.03,0.58,22.79
28854000.00,0.000789,2.75,0.05,0.03,0.58,22.79
28857600.00,0.000874,2.75,0.05,0.03,0.58,22.79
28861200.00,0.000856,2.75,0.05,0.03,0.58,22.79
28864800.00,0.000827,2.75,0.05,0.03,0.58,22.79
28868400.00,0.000775,2.75,0.05,0.03,0.58,22.79
28872000.00,0.000776,2.75,0.05,0.03,0.58,22.79
28875600.00,0.000698,2.75,0.05,0.03,0.58,22.79
28879200.00,0.000748,2.75,0.05,0.03,0.58,22.79
28882800.00,0.000783,2.75,0.05,0.03,0.58,22.79
28886400.00,0.000772,2.75,0.05,0.03,0.58,22.79
28890000.00,0.000749,2.75,0.05,0.03,0.58,22.79
28893600.00,0.000722,2.75,0.05,0.03,0.58,22.79
28897200.00,0.000712,2.75,0.05,0.03,0.58,22.79
28900800.00,0.000718,2.75,0.05,0.03,0.58,22.79
28904400.00,0.000717,2.75,0.06,0.03,0.58,22.79
28908000.00,0.000733,2.75,0.06,0.03,0.58,22.79
28911600.00,0.000737,2.75,0.11,0.03,0.58,22.79
28915200.00,0.000715,2.75,0.11,0.03,0.58,22.79
28918800.00,0.000576,2.75,0.11,0.03,0.58,22.79
28922400.00,0.000435,2.75,0.11,0.03,0.58,22.79
28926000.00,0.000409,2.75,0.06,0.03,0.58,22.79
28929600.00,0.000409,2.75,0.06,0.03,0.58,22.79
28933200.00,0.000445,2.75,0.05,0.03,0.58,22.79
28936800.00,0.000496,2.75,0.05,0.03,0.58,22.79
28940400.00,0.000549,2.75,0.05,0.03,0.58,22.79
28944000.00,0.000342,2.75,0.05,0.03,0.58,22.79
28947600.00,0.000335,2.75,0.05,0.03,0.58,22.79
28951200.00,0.000345,2.75,0.05,0.03,0.58,22.79
28954800.00,0.000332,2.75,0.05,0.03,0.58,22.79
28958400.00,0.000329,2.75,0.05,0.03,0.58,22.79
28962000.00,0.000307,2.75,0.05,0.03,0.58,22.79
28965600.00,0.000314,2.75,0.05,0.03,0.58,22.79
28969200.00,0.000289,2.75,0.05,0.03,0.58,22.79
28972800.00,0.000283,2.75,0.05,0.03,0.58,22.79
28976400.00,0.000289,2.75,0.05,0.03,0.58,22.79
28980000.00,0.000381,2.75,0.05,0.03,0.58,22.79
28983600.00,0.000423,2.75,0.05,0.03,0.58,22.79
28987200.00,0.000454,2.75,0.05,0.03,0.58,22.79
28990800.00,0.000556,2.75,0.06,0.03,0.58,22.79
28994400.00,0.000668,2.75,0.06,0.03,0.58,22.79
28998000.00,0.000776,2.75,0.11,0.03,0.58,22.79
29001600.00,0.000759,2.75,0.11,0.03,0.58,22.79
29005200.00,0.000759,2.75,0.11,0.03,0.58,22.79
29008800.00,0.000754,2.75,0.11,0.03,0.58,22.79
29012400.00,0.000751,2.75,0.06,0.03,0.58,22.79
29016000.00,0.000763,2.75,0.06,0.03,0.58,22.79
29019600.00,0.000759,2.75,0.05,0.03,0.58,22.79
29023200.00,0.000696,2.75,0.05,0.03,0.58,22.79
29026800.00,0.000732,2.75,0.05,0.03,0.58,22.79
29030400.00,0.000619,2.75,0.05,0.03,0.58,22.79
29034000.00,0.000506,2.75,0.05,0.03,0.58,22.79
29037600.00,0.000504,2.75,0.05,0.03,0.58,22.79
29041200.00,0.000448,2.75,0.05,0.03,0.58,22.79
29044800.00,0.000445,2.75,0.05,0.03,0.58,22.79
29048400.00,0.000462,2.75,0.05,0.03,0.58,22.79
29052000.00,0.000494,2.75,0.05,0.03,0.58,22.79
29055600.00,0.000471,2.75,0.05,0.03,0.58,22.79
29059200.00,0.000431,2.75,0.05,0.03,0.58,22.79
29062800.00,0.000388,2.75,0.05,0.03,0.58,22.79
29066400.00,0.000516,2.75,0.05,0.03,0.58,22.79
29070000.00,0.000471,2.75,0.05,0.03,0.58,22.79
29073600.00,0.000372,2.75,0.05,0.03,0.58,22.79
29077200.00,0.000322,2.75,0.06,0.03,0.58,22.79
29080800.00,0.000335,2.75,0.06,0.03,0.58,22.79
29084400.00,0.000347,2.75,0.11,0.03,0.58,22.79
29088000.00,0.000424,2.75,0.11,0.03,0.58,22.79
29091600.00,0.000378,2.75,0.11,0.03,0.58,22.79
29095200.00,0.000393,2.75,0.11,0.03,0.58,22.79
29098800.00,0.000378,2.75,0.06,0.03,0.58,22.79
29102400.00,0.000334,2.75,0.06,0.03,0.58,22.79
29106000.00,0.000335,2.75,0.05,0.03,0.58,22.79
29109600.00,0.000310,2.75,0.05,0.03,0.58,22.79
29113200.00,0.000303,2.75,0.05,0.03,0.58,22.79
29116800.00,0.000309,2.75,0.05,0.03,0.58,22.79
29120400.00,0.000310,2.75,0.05,0.03,0.58,22.79
29124000.00,0.000317,2.75,0.05,0.03,0.58,22.79
29127600.00,0.000319,2.75,0.05,0.03,0.58,22.79
29131200.00,0.000336,2.75,0.05,0.03,0.58,22.79
29134800.00,0.000303,2.75,0.05,0.03,0.58,22.79
29138400.00,0.000304,2.75,0.05,0.03,0.58,22.79
29142000.00,0.000283,2.75,0.05,0.03,0.58,22.79
29145600.00,0.000262,2.75,0.05,0.03,0.58,22.79
29149200.00,0.000251,2.75,0.05,0.03,0.58,22.79
29152800.00,0.000264,2.75,0.05,0.03,0.58,22.79
29156400.00,0.000264,2.75,0.05,0.03,0.58,22.79
29160000.00,0.000266,2.75,0.05,0.03,0.58,22.79
29163600.00,0.000293,2.75,0.06,0.03,0.58,22.79
29167200.00,0.000381,2.75,0.06,0.03,0.58,22.79
29170800.00,0.000621,2.75,0.11,0.03,0.58,22.79
29174400.00,0.000684,2.75,0.11,0.03,0.58,22.79
29178000.00,0.000651,2.75,0.11,0.03,0.58,22.79
29181600.00,0.000642,2.75,0.11,0.03,0.58,22.79
29185200.00,0.000671,2.75,0.06,0.03,0.58,22.79
29188800.00,0.000711,2.75,0.06,0.03,0.58,22.79
29192400.00,0.000756,2.75,0.05,0.03,0.58,22.79
29196000.00,0.000811,2.75,0.05,0.03,0.58,22.79
29199600.00,0.000783,2.75,0.05,0.03,0.58,22.79
29203200.00,0.000789,2.75,0.05,0.03,0.58,22.79
29206800.00,0.000719,2.75,0.05,0.03,0.58,22.79
29210400.00,0.000665,2.75,0.05,0.03,0.58,22.79
29214000.00,0.000669,2.75,0.05,0.03,0.58,22.79
29217600.00,0.000660,2.75,0.05,0.03,0.58,22.79
29221200.00,0.000700,2.75,0.05,0.03,0.58,22.79
29224800.00,0.000716,2.75,0.05,0.03,0.58,22.79
29228400.00,0.000709,2.75,0.05,0.03,0.58,22.79
29232000.00,0.000683,2.75,0.05,0.03,0.58,22.79
29235600.00,0.000711,2.75,0.05,0.03,0.58,22.79
29239200.00,0.000678,2.75,0.05,0.03,0.58,22.79
29242800.00,0.000708,2.75,0.05,0.03,0.58,22.79
29246400.00,0.000690,2.75,0.05,0.03,0.58,22.79
29250000.00,0.000652,2.75,0.06,0.03,0.58,22.79
29253600.00,0.000647,2.75,0.06,0.03,0.58,22.79
29257200.00,0.000650,2.75,0.11,0.03,0.58,22.79
29260800.00,0.000607,2.75,0.11,0.03,0.58,22.79
29264400.00,0.000602,2.75,0.11,0.03,0.58,22.79
29268000.00,0.000579,2.75,0.11,0.03,0.58,22.79
29271600.00,0.000569,2.75,0.06,0.03,0.58,22.79
29275200.00,0.000581,2.75,0.06,0.03,0.58,22.79
29278800.00,0.000539,2.75,0.05,0.03,0.58,22.79
29282400.00,0.000608,2.75,0.05,0.03,0.58,22.79
29286000.00,0.000603,2.75,0.05,0.03,0.58,22.79
29289600.00,0.000611,2.75,0.05,0.03,0.58,22.79
29293200.00,0.000723,2.75,0.05,0.03,0.58,22.79
29296800.00,0.000772,2.75,0.05,0.03,0.58,22.79
29300400.00,0.000761,2.75,0.05,0.03,0.58,22.79
29304000.00,0.000724,2.75,0.05,0.03,0.58,22.79
29307600.00,0.000707,2.75,0.05,0.03,0.58,22.79
29311200.00,0.000697,2.75,0.05,0.03,0.58,22.79
29314800.00,0.000526,2.75,0.05,0.03,0.58,22.79
29318400.00,0.000383,2.75,0.05,0.03,0.58,22.79
29322000.00,0.000429,2.75,0.05,0.03,0.58,22.79
29325600.00,0.000527,2.75,0.05,0.03,0.58,22.79
29329200.00,0.000471,2.75,0.05,0.03,0.58,22.79
29332800.00,0.000499,2.75,0.05,0.03,0.58,22.79
29336400.00,0.000568,2.75,0.06,0.03,0.58,22.79
29340000.00,0.000632,2.75,0.06,0.03,0.58,22.79
29343600.00,0.000479,2.75,0.11,0.03,0.58,22.79
29347200.00,0.000491,2.75,0.11,0.03,0.58,22.79
29350800.00,0.000486,2.75,0.11,0.03,0.58,22.79
29354400.00,0.000525,2.75,0.11,0.03,0.58,22.79
29358000.00,0.000513,2.75,0.06,0.03,0.58,22.79
29361600.00,0.000532,2.75,0.06,0.03,0.58,22.79
29365200.00,0.000375,2.75,0.05,0.03,0.58,22.79
29368800.00,0.000348,2.75,0.05,0.03,0.58,22.79
29372400.00,0.000401,2.75,0.05,0.03,0.58,22.79
29376000.00,0.000333,2.75,0.05,0.03,0.58,22.79
29379600.00,0.000314,2.75,0.05,0.03,0.58,22.79
29383200.00,0.000309,2.75,0.05,0.03,0.58,22.79
29386800.00,0.000351,2.75,0.05,0.03,0.58,22.79
29390400.00,0.000314,2.75,0.05,0.03,0.58,22.79
29394000.00,0.000311,2.75,0.05,0.03,0.58,22.79
29397600.00,0.000317,2.75,0.05,0.03,0.58,22.79
29401200.00,0.000414,2.75,0.05,0.03,0.58,22.79
29404800.00,0.000418,2.75,0.05,0.03,0.58,22.79
29408400.00,0.000555,2.75,0.05,0.03,0.58,22.79
29412000.00,0.000558,2.75,0.05,0.03,0.58,22.79
29415600.00,0.000579,2.75,0.05,0.03,0.58,22.79
29419200.00,0.000597,2.75,0.05,0.03,0.58,22.79
29422800.00,0.000645,2.75,0.06,0.03,0.58,22.79
29426400.00,0.000686,2.75,0.06,0.03,0.58,22.79
29430000.00,0.000761,2.75,0.11,0.03,0.58,22.79
29433600.00,0.000770,2.75,0.11,0.03,0.58,22.79
29437200.00,0.000776,2.75,0.11,0.03,0.58,22.79
29440800.00,0.000776,2.75,0.11,0.03,0.58,22.79
29444400.00,0.000741,2.75,0.06,0.03,0.58,22.79
29448000.00,0.000729,2.75,0.06,0.03,0.58,22.79
29451600.00,0.000702,2.75,0.05,0.03,0.58,22.79
29455200.00,0.000723,2.75,0.05,0.03,0.58,22.79
29458800.00,0.000686,2.75,0.05,0.03,0.58,22.79
29462400.00,0.000651,2.75,0.05,0.03,0.58,22.79
29466000.00,0.000660,2.75,0.05,0.03,0.58,22.79
29469600.00,0.000657,2.75,0.05,0.03,0.58,22.79
29473200.00,0.000687,2.75,0.05,0.03,0.58,22.79
29476800.00,0.000684,2.75,0.05,0.03,0.58,22.79
29480400.00,0.000646,2.75,0.05,0.03,0.58,22.79
29484000.00,0.000609,2.75,0.05,0.03,0.58,22.79
29487600.00,0.000652,2.75,0.05,0.03,0.58,22.79
29491200.00,0.000628,2.75,0.05,0.03,0.58,22.79
29494800.00,0.000625,2.75,0.05,0.03,0.58,22.79
29498400.00,0.000594,2.75,0.05,0.03,0.58,22.79
29502000.00,0.000497,2.75,0.05,0.03,0.58,22.79
29505600.00,0.000468,2.75,0.05,0.03,0.58,22.79
29509200.00,0.000457,2.75,0.06,0.03,0.58,22.79
29512800.00,0.000541,2.75,0.06,0.03,0.58,22.79
29516400.00,0.000616,2.75,0.11,0.03,0.58,22.79
29520000.00,0.000645,2.75,0.11,0.03,0.58,22.79
29523600.00,0.000640,2.75,0.11,0.03,0.58,22.79
29527200.00,0.000636,2.75,0.11,0.03,0.58,22.79
29530800.00,0.000715,2.75,0.06,0.03,0.58,22.79
29534400.00,0.000771,2.75,0.06,0.03,0.58,22.79
29538000.00,0.000791,2.75,0.05,0.03,0.58,22.79
29541600.00,0.000800,2.75,0.05,0.03,0.58,22.79
29545200.00,0.000790,2.75,0.05,0.03,0.58,22.79
29548800.00,0.000745,2.75,0.05,0.03,0.58,22.79
29552400.00,0.000636,2.75,0.05,0.03,0.58,22.79
29556000.00,0.000577,2.75,0.05,0.03,0.58,22.79
29559600.00,0.000532,2.75,0.05,0.03,0.58,22.79
29563200.00,0.000511,2.75,0.05,0.03,0.58,22.79
29566800.00,0.000451,2.75,0.05,0.03,0.58,22.79
29570400.00,0.000439,2.75,0.05,0.03,0.58,22.79
29574000.00,0.000468,2.75,0.05,0.03,0.58,22.79
29577600.00,0.000565,2.75,0.05,0.03,0.58,22.79
29581200.00,0.000557,2.75,0.05,0.03,0.58,22.79
29584800.00,0.000575,2.75,0.05,0.03,0.58,22.79
29588400.00,0.000596,2.75,0.05,0.03,0.58,22.79
29592000.00,0.000581,2.75,0.05,0.03,0.58,22.79
29595600.00,0.000575,2.75,0.06,0.03,0.58,22.79
29599200.00,0.000618,2.75,0.06,0.03,0.58,22.79
29602800.00,0.000735,2.75,0.11,0.03,0.58,22.79
29606400.00,0.000766,2.75,0.11,0.03,0.58,22.79
29610000.00,0.000637,2.75,0.11,0.03,0.58,22.79
29613600.00,0.000627,2.75,0.11,0.03,0.58,22.79
29617200.00,0.000611,2.75,0.06,0.03,0.58,22.79
29620800.00,0.000458,2.75,0.06,0.03,0.58,22.79
29624400.00,0.000508,2.75,0.05,0.03,0.58,22.79
29628000.00,0.000470,2.75,0.05,0.03,0.58,22.79
29631600.00,0.000415,2.75,0.05,0.03,0.58,22.79
29635200.00,0.000396,2.75,0.05,0.03,0.58,22.79
29638800.00,0.000362,2.75,0.05,0.03,0.58,22.79
29642400.00,0.000311,2.75,0.05,0.03,0.58,22.79
29646000.00,0.000381,2.75,0.05,0.03,0.58,22.79
29649600.00,0.000432,2.75,0.05,0.03,0.58,22.79
29653200.00,0.000473,2.75,0.05,0.03,0.58,22.79
29656800.00,0.000482,2.75,0.05,0.03,0.58,22.79
29660400.00,0.000485,2.75,0.05,0.03,0.58,22.79
29664000.00,0.000418,2.75,0.05,0.03,0.58,22.79
29667600.00,0.000385,2.75,0.05,0.03,0.58,22.79
29671200.00,0.000371,2.75,0.05,0.03,0.58,22.79
29674800.00,0.000341,2.75,0.05,0.03,0.58,22.79
29678400.00,0.000376,2.75,0.05,0.03,0.58,22.79
29682000.00,0.000347,2.75,0.06,0.03,0.58,22.79
29685600.00,0.000372,2.75,0.06,0.03,0.58,22.79
29689200.00,0.000422,2.75,0.11,0.03,0.58,22.79
29692800.00,0.000504,2.75,0.11,0.03,0.58,22.79
