Time,electricalGroup.Ppv,electricalGroup.Ir,electricalGroup.Pdem,electricalGroup.Ppla,electricalGroup.Pgen,electricalGroup.Soc,electricalGroup.Pbat,electricalGroup.Pgri.real,electricalGroup.batCon1.chaCyc.active,electricalGroup.batCon1.staBy.active,electricalGroup.batCon1.disCyc.active
24235200,1638521.80,842.86,-14678717.00,-439509.25,8964629.00,0.12,-4507027.50,8048.07,0.00,0.00,1.00
24238800,1423689.40,732.35,-14736369.00,-437462.70,8704173.00,0.11,-5040643.00,5326.35,0.00,0.00,1.00
24242400,1066858.50,548.80,-15005862.00,-432567.34,8445373.00,0.10,-5918257.00,7941.35,0.00,0.00,1.00
24246000,637163.70,327.76,-14943837.00,-402428.34,8204233.00,0.08,-6499676.00,5193.32,0.00,0.00,1.00
24249600,200722.12,103.25,-14556483.00,-506527.50,7923290.50,0.07,-6935638.50,3359.02,0.00,0.00,1.00
24253200,7426.36,3.82,-13727084.00,-499032.88,7551381.50,0.06,-6671160.50,-3851.51,0.00,0.00,1.00
24256800,548.52,0.28,-13543786.00,-505445.16,6610973.00,0.05,0.00,7437709.50,0.00,1.00,0.00
24260400,0.00,0.00,-13266635.00,-511757.97,6414154.00,0.05,0.00,7364239.00,0.00,1.00,0.00
24264000,0.00,0.00,-12581626.00,-498184.00,6215472.50,0.05,0.00,6864337.00,0.00,1.00,0.00
24267600,0.00,0.00,-12122503.00,-506314.00,6031281.50,0.05,0.00,6597535.50,0.00,1.00,0.00
24271200,0.00,0.00,-11656968.00,-520421.40,5853973.50,0.05,0.00,6323416.00,0.00,1.00,0.00
24274800,0.00,0.00,-11397802.00,-605773.40,5686334.50,0.05,0.00,6317241.50,0.00,1.00,0.00
24278400,0.00,0.00,-10900262.00,-476314.06,5516368.50,0.05,0.00,5860207.50,0.00,1.00,0.00
24282000,0.00,0.00,-10797704.00,-484712.16,5361404.00,0.05,0.00,5921012.50,0.00,1.00,0.00
24285600,0.00,0.00,-10718301.00,-520201.40,5208797.50,0.05,0.00,6029704.50,0.00,1.00,0.00
24289200,0.00,0.00,-10515531.00,-535300.70,5076218.00,0.05,0.00,5974614.00,0.00,1.00,0.00
24292800,0.00,0.00,-10601833.00,-527851.75,4951592.00,0.05,0.00,6178092.50,0.00,1.00,0.00
24296400,0.00,0.00,-10632060.00,-517429.40,4813896.50,0.05,0.00,6335593.00,0.00,1.00,0.00
24300000,25114.48,12.92,-11165550.00,-522619.56,4695276.00,0.05,0.00,6967779.50,0.00,1.00,0.00
24303600,448050.80,230.48,-11378099.00,-516785.10,4605398.50,0.05,0.00,6841434.50,0.00,1.00,0.00
24307200,1124817.00,578.61,-11047504.00,-519812.47,4546321.50,0.05,0.00,5896177.50,0.00,1.00,0.00
24310800,1374498.40,707.05,-11310074.00,-506781.88,4495695.50,0.05,0.00,5946661.50,0.00,1.00,0.00
24314400,1590055.50,817.93,-11352892.00,-483112.50,4428620.00,0.05,0.00,5817328.50,0.00,1.00,0.00
24318000,1714659.80,882.03,-11395982.00,-468913.70,4395063.50,0.05,0.00,5755172.50,0.00,1.00,0.00
24321600,1605017.20,825.63,-11495089.00,-450525.97,4348722.50,0.05,0.00,5991875.50,0.00,1.00,0.00
24325200,1376780.90,708.22,-11491563.00,-458539.20,4315417.00,0.05,0.00,6257904.00,0.00,1.00,0.00
24328800,1050399.40,540.33,-11790488.00,-450348.40,4279402.00,0.05,0.00,6911035.00,0.00,1.00,0.00
24332400,616190.60,316.97,-11731801.00,-451968.84,4264916.00,0.05,0.00,7302663.50,0.00,1.00,0.00
24336000,195626.31,100.63,-11841726.00,-443181.62,4243794.50,0.05,0.00,7845486.50,0.00,1.00,0.00
24339600,16688.33,8.58,-11950596.00,-436368.30,4235746.00,0.05,0.00,8134529.50,0.00,1.00,0.00
24343200,1327.52,0.68,-12057940.00,-428642.53,4212397.50,0.05,0.00,8272857.50,0.00,1.00,0.00
24346800,0.00,0.00,-11981247.00,-445582.20,4197114.50,0.05,0.00,8229714.50,0.00,1.00,0.00
24350400,0.00,0.00,-11606108.00,-436972.40,4219229.50,0.05,0.00,7823851.00,0.00,1.00,0.00
24354000,0.00,0.00,-11387478.00,-438002.40,4240083.50,0.05,0.00,7585396.50,0.00,1.00,0.00
24357600,0.00,0.00,-10839324.00,-455418.00,4282066.00,0.05,0.00,7012675.50,0.00,1.00,0.00
24361200,0.00,0.00,-10634671.00,-489002.78,4333048.00,0.05,0.00,6790625.50,0.00,1.00,0.00
24364800,0.00,0.00,-10414657.00,-509173.94,4379744.00,0.05,0.00,6544087.00,0.00,1.00,0.00
24368400,0.00,0.00,-10173271.00,-497637.53,4463673.50,0.05,0.00,6207235.00,0.00,1.00,0.00
24372000,0.00,0.00,-10113988.00,-498327.10,4562422.00,0.05,0.00,6049893.00,0.00,1.00,0.00
24375600,0.00,0.00,-9989138.00,-498327.10,4651566.50,0.05,0.00,5835898.50,0.00,1.00,0.00
24379200,0.00,0.00,-10015813.00,-501202.70,4756876.00,0.05,0.00,5760140.00,0.00,1.00,0.00
24382800,0.00,0.00,-10206639.00,-527390.10,4866274.00,0.05,0.00,5867755.50,0.00,1.00,0.00
24386400,75097.90,38.63,-10253325.00,-533183.60,4990154.00,0.05,0.00,5721256.50,0.00,1.00,0.00
24390000,559516.56,287.82,-10063873.00,-540488.75,5137371.00,0.05,0.00,4907474.50,0.00,1.00,0.00
24393600,1130429.90,581.50,-10383428.00,-534358.56,5297586.50,0.05,0.00,4489770.00,0.00,1.00,0.00
24397200,1440359.10,740.93,-10387998.00,-524786.56,5464063.00,0.05,0.00,4008362.50,0.00,1.00,0.00
24400800,1644039.90,845.70,-10684602.00,-525197.10,5641844.00,0.05,0.00,3923915.50,0.00,1.00,0.00
24404400,1708677.80,878.95,-11203740.00,-507201.47,5943891.00,0.05,0.00,4058372.50,0.00,1.00,0.00
24408000,1603344.50,824.77,-11418363.00,-498858.44,6375455.50,0.05,0.00,3938421.50,0.00,1.00,0.00
24411600,1375391.60,707.51,-11582453.00,-498858.44,6824572.00,0.05,0.00,3881348.00,0.00,1.00,0.00
24415200,1065299.50,547.99,-11663203.00,-493759.78,7111538.00,0.05,0.00,3980125.20,0.00,1.00,0.00
24418800,647543.75,333.10,-11742254.00,-477994.94,7406932.50,0.05,0.00,4165773.00,0.00,1.00,0.00
24422400,200123.88,102.94,-12040540.00,-463594.78,7650619.00,0.05,0.00,4653392.00,0.00,1.00,0.00
24426000,12024.95,6.19,-12111642.00,-452445.53,7894420.50,0.05,0.00,4657642.50,0.00,1.00,0.00
24429600,1168.35,0.60,-12289188.00,-440730.20,7566249.50,0.05,0.00,5162500.00,0.00,1.00,0.00
24433200,0.00,0.00,-12040121.00,-444576.10,7752182.00,0.05,0.00,4732515.00,0.00,1.00,0.00
24436800,0.00,0.00,-11605437.00,-429919.80,8130553.50,0.05,0.00,3904803.00,0.00,1.00,0.00
24440400,0.00,0.00,-11257432.00,-427949.40,8600426.00,0.05,0.00,3084955.00,0.00,1.00,0.00
24444000,0.00,0.00,-11021267.00,-413644.47,8930871.00,0.05,0.00,2504040.20,0.00,1.00,0.00
24447600,0.00,0.00,-10725111.00,-413951.78,9197865.00,0.05,0.00,1941197.40,0.00,1.00,0.00
24451200,0.00,0.00,-10257152.00,-426005.75,9526463.00,0.05,0.00,1156694.50,0.00,1.00,0.00
24454800,0.00,0.00,-10106846.00,-417782.88,9861979.00,0.05,0.00,662650.10,0.00,1.00,0.00
24458400,0.00,0.00,-9956632.00,-419329.38,10071569.00,0.05,0.00,304392.78,0.00,1.00,0.00
24462000,0.00,0.00,-10130880.00,-420590.80,10385450.00,0.05,0.00,166020.77,0.00,1.00,0.00
24465600,0.00,0.00,-10495642.00,-430255.40,10647813.00,0.05,0.00,278084.12,0.00,1.00,0.00
24469200,0.00,0.00,-10804667.00,-433090.10,10921832.00,0.05,0.00,315925.22,0.00,1.00,0.00
24472800,14612.11,7.52,-11379506.00,-433168.70,11251074.00,0.05,0.00,546988.90,0.00,1.00,0.00
24476400,211964.84,109.04,-11768605.00,-433168.70,11292620.00,0.05,0.00,697188.80,0.00,1.00,0.00
24480000,673218.40,346.31,-12156533.00,-446810.06,11480404.00,0.05,0.00,449721.12,0.00,1.00,0.00
24483600,1204769.20,619.74,-12855111.00,-451906.97,11455794.00,0.05,0.00,646455.06,0.00,1.00,0.00
24487200,1151529.80,592.35,-13147622.00,-473503.66,11451869.00,0.05,0.00,1017726.50,0.00,1.00,0.00
24490800,1206007.10,620.37,-13578596.00,-509789.94,11566002.00,0.05,0.00,1316376.40,0.00,1.00,0.00
24494400,1041645.10,535.83,-13765864.00,-516018.50,11701237.00,0.05,0.00,1539000.60,0.00,1.00,0.00
24498000,721890.75,371.34,-14095605.00,-500976.47,11890105.00,0.05,0.00,1984585.80,0.00,1.00,0.00
24501600,583073.80,299.94,-14227825.00,-503712.16,12104110.00,0.05,0.00,2044353.50,0.00,1.00,0.00
24505200,439841.62,226.26,-14463960.00,-508190.75,12287008.00,0.05,0.00,2245301.20,0.00,1.00,0.00
24508800,212544.10,109.33,-14386521.00,-491327.00,12565783.00,0.05,0.00,2099521.00,0.00,1.00,0.00
24512400,33920.62,17.45,-14192965.00,-446001.44,12742715.00,0.05,0.00,1862331.00,0.00,1.00,0.00
24516000,1951.02,1.00,-13898089.00,-442413.75,13233687.00,0.05,0.00,1104864.80,0.00,1.00,0.00
24519600,0.00,0.00,-13390078.00,-442413.75,13399298.00,0.05,0.00,433193.88,0.00,1.00,0.00
24523200,0.00,0.00,-12756452.00,-443847.88,13504087.00,0.05,297462.56,-6324.22,1.00,0.00,0.00
24526800,0.00,0.00,-12519116.00,-446812.90,13825537.00,0.05,854838.30,-4769.65,1.00,0.00,0.00
24530400,0.00,0.00,-11635782.00,-438979.75,14266766.00,0.05,2180571.00,-11433.65,1.00,0.00,0.00
24534000,0.00,0.00,-11286454.00,-441395.22,14414713.00,0.06,2682617.00,-4246.51,1.00,0.00,0.00
24537600,0.00,0.00,-10643775.00,-441724.78,14584560.00,0.06,3492091.00,-6969.68,1.00,0.00,0.00
24541200,0.00,0.00,-10238282.00,-443978.60,14721456.00,0.07,4034560.50,-4635.04,1.00,0.00,0.00
24544800,0.00,0.00,-10134499.00,-448567.40,14791596.00,0.07,4207077.00,-1453.10,1.00,0.00,0.00
24548400,0.00,0.00,-10277967.00,-452159.88,14890750.00,0.08,4161034.20,411.10,1.00,0.00,0.00
24552000,0.00,0.00,-10606726.00,-435915.10,15167294.00,0.08,4124961.50,308.67,1.00,0.00,0.00
24555600,0.00,0.00,-10981036.00,-410859.40,15260123.00,0.09,3870428.20,2200.45,1.00,0.00,0.00
24559200,63681.84,32.76,-11457779.00,-412850.60,15438371.00,0.09,3631686.00,262.37,1.00,0.00,0.00
24562800,541406.00,278.50,-11857526.00,-414993.00,15484564.00,0.10,3750827.20,-2623.59,1.00,0.00,0.00
24566400,1118564.20,575.39,-12448492.00,-414722.12,15361835.00,0.10,3619718.50,2533.78,1.00,0.00,0.00
24570000,1447026.80,744.36,-13103926.00,-417931.00,15220787.00,0.11,3150479.50,4522.59,1.00,0.00,0.00
24573600,1666677.50,857.34,-13623977.00,-416700.97,15031069.00,0.11,2661639.80,4571.26,1.00,0.00,0.00
24577200,1779304.60,915.28,-13912780.00,-421500.38,14999903.00,0.11,2447503.50,2575.81,1.00,0.00,0.00
24580800,1445835.40,743.74,-14127301.00,-421192.75,15025687.00,0.12,1932598.10,9569.12,1.00,0.00,0.00
24584400,1007273.56,518.14,-13973624.00,-482669.75,15008879.00,0.12,1561038.20,1179.77,1.00,0.00,0.00
24588000,731189.50,376.13,-14065604.00,-489023.70,15057191.00,0.12,1236853.80,3101.16,1.00,0.00,0.00
24591600,332676.66,171.13,-13657169.00,-489023.70,15062472.00,0.12,1249314.60,358.56,1.00,0.00,0.00
24595200,140972.92,72.52,-13659347.00,-508562.50,15167642.00,0.12,1140514.40,-191.43,1.00,0.00,0.00
24598800,20187.13,10.38,-13187830.00,-492902.50,15372154.00,0.13,1706108.10,-5500.21,1.00,0.00,0.00
24602400,3.08,0.00,-13310944.00,-493929.50,15634304.00,0.13,1828249.00,-1184.19,1.00,0.00,0.00
24606000,0.00,0.00,-13085180.00,-493929.50,15729136.00,0.13,2147275.20,-2751.12,1.00,0.00,0.00
24609600,0.00,0.00,-12598302.00,-497605.25,15901426.00,0.14,2799893.20,-5624.95,1.00,0.00,0.00
24613200,0.00,0.00,-12211417.00,-496796.47,15851610.00,0.14,3140497.20,-2899.42,1.00,0.00,0.00
24616800,0.00,0.00,-11443065.00,-483869.62,15923277.00,0.14,3989023.00,-7319.35,1.00,0.00,0.00
24620400,0.00,0.00,-11046154.00,-483643.90,16049281.00,0.15,4514994.00,-4489.21,1.00,0.00,0.00
24624000,0.00,0.00,-10640383.00,-441333.44,15939071.00,0.16,4854455.50,-2899.36,1.00,0.00,0.00
24627600,0.00,0.00,-10343305.00,-436047.03,15946147.00,0.16,5164140.00,-2655.39,1.00,0.00,0.00
24631200,0.00,0.00,-10411012.00,-434028.66,15909010.00,0.17,5064852.00,882.37,1.00,0.00,0.00
24634800,0.00,0.00,-10540157.00,-439090.50,15834391.00,0.18,4856935.50,1791.99,1.00,0.00,0.00
24638400,0.00,0.00,-10820081.00,-443914.10,15750993.00,0.18,4490157.00,3159.15,1.00,0.00,0.00
24642000,0.00,0.00,-11245118.00,-447250.78,15659223.00,0.19,3971317.50,4463.49,1.00,0.00,0.00
24645600,96530.41,49.66,-11581019.00,-471148.62,15646192.00,0.19,3690667.50,112.45,1.00,0.00,0.00
24649200,488708.06,251.39,-11947913.00,-483818.30,15485414.00,0.20,3544469.80,2078.82,1.00,0.00,0.00
24652800,779536.06,401.00,-12665680.00,-480799.88,15055634.00,0.20,2695789.80,7099.22,1.00,0.00,0.00
24656400,1141916.20,587.41,-13015730.00,-469027.16,14708861.00,0.21,2367039.20,1019.30,1.00,0.00,0.00
24660000,1442492.80,742.02,-13284901.00,-478600.30,14384570.00,0.21,2069580.10,6018.98,1.00,0.00,0.00
24663600,1631097.60,839.04,-13330452.00,-522334.53,14096563.00,0.21,1874682.80,-190.86,1.00,0.00,0.00
24667200,1635522.50,841.32,-13447987.00,-598389.25,13941686.00,0.21,1535557.10,4725.39,1.00,0.00,0.00
24670800,1358820.60,698.98,-13824988.00,-467345.03,13812033.00,0.22,884524.70,6004.25,1.00,0.00,0.00
24674400,1010631.30,519.87,-13960307.00,-486167.40,13638824.00,0.22,208917.31,5936.56,1.00,0.00,0.00
24678000,580435.50,298.58,-13877230.00,-485036.47,13467005.00,0.22,-309871.00,4954.60,0.00,0.00,1.00
24681600,167999.75,86.42,-13805919.00,-482258.72,13389899.00,0.22,-727477.06,2801.69,0.00,0.00,1.00
24685200,16773.14,8.63,-13538390.00,-490218.84,13373647.00,0.21,-639885.94,-1697.27,0.00,0.00,1.00
24688800,364.23,0.19,-13166500.00,-484041.00,13470403.00,0.21,-183834.30,-4060.22,0.00,0.00,1.00
24692400,0.00,0.00,-12942955.00,-486354.20,13388430.00,0.21,-42074.39,-1195.02,0.00,0.00,1.00
24696000,0.00,0.00,-12484049.00,-486354.20,13267542.00,0.21,294237.72,-2900.62,1.00,0.00,0.00
24699600,0.00,0.00,-12162343.00,-487747.60,13190024.00,0.21,537849.80,-2083.49,1.00,0.00,0.00
24703200,0.00,0.00,-11271607.00,-477596.20,13060858.00,0.21,1305032.50,-6622.34,1.00,0.00,0.00
24706800,0.00,0.00,-11003949.00,-477596.20,13010785.00,0.22,1527372.40,-1867.15,1.00,0.00,0.00
24710400,0.00,0.00,-10452097.00,-477029.88,12760696.00,0.22,1828974.40,-2594.37,1.00,0.00,0.00
24714000,0.00,0.00,-10183369.00,-471188.34,12480628.00,0.22,1826117.50,47.18,1.00,0.00,0.00
24717600,0.00,0.00,-10244579.00,-460872.30,12332425.00,0.22,1628682.00,1708.50,1.00,0.00,0.00
24721200,0.00,0.00,-10457712.00,-429375.44,12151558.00,0.23,1267580.90,3110.74,1.00,0.00,0.00
24724800,0.00,0.00,-10831502.00,-414826.40,11963603.00,0.23,721969.80,4695.63,1.00,0.00,0.00
24728400,0.00,0.00,-11247358.00,-413613.25,11800735.00,0.23,144719.61,4955.77,1.00,0.00,0.00
24732000,49566.22,25.50,-11605838.00,-378572.40,11634571.00,0.23,-297918.16,2354.90,0.00,0.00,1.00
24735600,560949.70,288.55,-12111564.00,-351015.25,11392972.00,0.23,-509160.88,-502.82,0.00,0.00,1.00
24739200,1264923.80,650.68,-12575533.00,-440484.60,11045929.00,0.23,-702052.94,3111.75,0.00,0.00,1.00
24742800,1456601.80,749.28,-12918708.00,-496747.80,10707855.00,0.22,-1242915.40,8083.70,0.00,0.00,1.00
24746400,1566664.10,805.90,-13187721.00,-494223.00,10354153.00,0.22,-1760802.90,323.85,0.00,0.00,1.00
24750000,1462609.40,752.37,-13464966.00,-494227.16,10034685.00,0.22,-2450889.00,11009.81,0.00,0.00,1.00
24753600,1115635.10,573.89,-13431371.00,-466924.62,9782934.00,0.21,-2996969.20,2757.60,0.00,0.00,1.00
24757200,884783.06,455.14,-13945103.00,-477276.53,9486375.00,0.20,-4041855.50,9365.95,0.00,0.00,1.00
24760800,658036.20,338.50,-14015199.00,-486966.38,9259533.00,0.19,-4580650.00,3946.78,0.00,0.00,1.00
24764400,407601.66,209.67,-13907391.00,-514733.25,9067614.00,0.19,-4943690.50,3217.92,0.00,0.00,1.00
24768000,184238.58,94.77,-13683022.00,-520085.30,8838847.00,0.17,-5178057.00,1964.98,0.00,0.00,1.00
24771600,32656.93,16.80,-13095767.00,-535850.25,8641870.00,0.16,-4959413.50,-2322.95,0.00,0.00,1.00
24775200,427.33,0.22,-13191190.00,-483450.60,8222398.00,0.15,-5447831.00,3984.21,0.00,0.00,1.00
24778800,0.00,0.00,-12927767.00,-484951.94,7285168.00,0.14,-6121756.50,5794.99,0.00,0.00,1.00
24782400,0.00,0.00,-12500786.00,-484951.94,6978674.00,0.13,-6008097.50,-1033.93,0.00,0.00,1.00
24786000,0.00,0.00,-11993311.00,-495627.75,6768657.50,0.12,-5722742.50,-2460.96,0.00,0.00,1.00
24789600,0.00,0.00,-11453968.00,-507132.90,6564791.00,0.11,-5399090.00,-2780.08,0.00,0.00,1.00
24793200,0.00,0.00,-11113444.00,-495109.60,6364649.50,0.10,-5245211.50,-1307.84,0.00,0.00,1.00
24796800,0.00,0.00,-10740504.00,-495708.30,6174276.00,0.09,-5063498.00,-1561.51,0.00,0.00,1.00
24800400,0.00,0.00,-10356282.00,-493928.40,5989282.50,0.07,-4862653.00,-1724.90,0.00,0.00,1.00
24804000,0.00,0.00,-10309037.00,-481446.72,5803093.00,0.06,-4986305.50,1085.21,0.00,0.00,1.00
24807600,0.00,0.00,-10410172.00,-463631.50,5621577.00,0.05,-5249953.50,2272.62,0.00,0.00,1.00
24811200,0.00,0.00,-10709517.00,-463631.50,5465389.00,0.05,0.00,5707759.00,0.00,1.00,0.00
24814800,0.00,0.00,-11069200.00,-461487.90,5281421.00,0.05,0.00,6249267.50,0.00,1.00,0.00
24818400,34256.65,17.62,-11538971.00,-443989.34,5148835.00,0.05,0.00,6799868.50,0.00,1.00,0.00
24822000,105945.80,54.50,-11758323.00,-410183.78,5035504.00,0.05,0.00,7027057.00,0.00,1.00,0.00
24825600,107898.84,55.50,-12288141.00,-398705.53,4934427.00,0.05,0.00,7644521.00,0.00,1.00,0.00
24829200,115182.66,59.25,-12502888.00,-493033.72,4816366.00,0.05,0.00,8064373.00,0.00,1.00,0.00
24832800,109765.23,56.46,-12780283.00,-505806.72,4707455.00,0.05,0.00,8468870.00,0.00,1.00,0.00
24836400,138364.05,71.17,-12823606.00,-485997.40,4607868.50,0.05,0.00,8563371.00,0.00,1.00,0.00
24840000,220480.48,113.42,-13075886.00,-477925.25,4512404.00,0.05,0.00,8820927.00,0.00,1.00,0.00
24843600,213688.11,109.92,-13085307.00,-459770.22,4431722.00,0.05,0.00,8899667.00,0.00,1.00,0.00
24847200,107133.84,55.11,-13160638.00,-457354.80,4353691.50,0.05,0.00,9157168.00,0.00,1.00,0.00
24850800,46338.09,23.84,-13221658.00,-464492.60,4292403.00,0.05,0.00,9347409.00,0.00,1.00,0.00
24854400,2617.99,1.35,-13192071.00,-458657.47,4221205.00,0.05,0.00,9426906.00,0.00,1.00,0.00
24858000,626.49,0.32,-12804764.00,-459589.78,4157362.20,0.05,0.00,9106365.00,0.00,1.00,0.00
24861600,0.00,0.00,-12657792.00,-471225.25,4102193.20,0.05,0.00,9026824.00,0.00,1.00,0.00
24865200,0.00,0.00,-12389376.00,-486815.60,4048765.20,0.05,0.00,8827426.00,0.00,1.00,0.00
24868800,0.00,0.00,-11837825.00,-491992.80,4021056.80,0.05,0.00,8308761.00,0.00,1.00,0.00
24872400,0.00,0.00,-11335828.00,-508900.53,4019964.50,0.05,0.00,7824764.50,0.00,1.00,0.00
24876000,0.00,0.00,-11059497.00,-508900.53,4029216.20,0.05,0.00,7539181.00,0.00,1.00,0.00
24879600,0.00,0.00,-10687549.00,-512226.84,4048799.00,0.05,0.00,7150976.50,0.00,1.00,0.00
24883200,0.00,0.00,-10359402.00,-515534.16,4078685.20,0.05,0.00,6796251.50,0.00,1.00,0.00
24886800,0.00,0.00,-10195358.00,-543552.00,4111346.50,0.05,0.00,6627563.00,0.00,1.00,0.00
24890400,0.00,0.00,-10078941.00,-556701.70,4161754.20,0.05,0.00,6473888.50,0.00,1.00,0.00
24894000,0.00,0.00,-10182718.00,-576866.25,4222306.50,0.05,0.00,6537277.50,0.00,1.00,0.00
24897600,0.00,0.00,-10242302.00,-599643.60,4284039.50,0.05,0.00,6557905.50,0.00,1.00,0.00
24901200,0.00,0.00,-10401809.00,-599894.10,4364709.00,0.05,0.00,6636994.00,0.00,1.00,0.00
24904800,7351.99,3.78,-10711693.00,-590664.40,4439182.00,0.05,0.00,6855823.50,0.00,1.00,0.00
24908400,157062.80,80.79,-11009779.00,-544825.50,4539657.50,0.05,0.00,6857884.00,0.00,1.00,0.00
24912000,308545.44,158.72,-10816363.00,-544825.50,4649721.00,0.05,0.00,6402922.00,0.00,1.00,0.00
24915600,419016.03,215.54,-11035876.00,-543778.70,4776213.50,0.05,0.00,6384424.50,0.00,1.00,0.00
24919200,565890.90,291.10,-11061572.00,-538282.00,4904800.00,0.05,0.00,6129163.00,0.00,1.00,0.00
24922800,612079.56,314.86,-11147103.00,-532188.00,5050306.50,0.05,0.00,6016905.00,0.00,1.00,0.00
24926400,581357.90,299.05,-11526995.00,-503959.70,5204082.50,0.05,0.00,6245514.50,0.00,1.00,0.00
24930000,426067.00,219.17,-12159946.00,-484865.72,5351095.00,0.05,0.00,6867649.50,0.00,1.00,0.00
24933600,359461.62,184.91,-12493338.00,-479817.84,5520778.50,0.05,0.00,7092915.50,0.00,1.00,0.00
24937200,354328.84,182.27,-12767554.00,-475246.00,5695765.00,0.05,0.00,7192706.50,0.00,1.00,0.00
24940800,203644.03,104.76,-12856883.00,-465918.88,5866611.00,0.05,0.00,7252546.50,0.00,1.00,0.00
24944400,55672.43,28.64,-12869307.00,-459123.80,6043687.00,0.05,0.00,7229071.50,0.00,1.00,0.00
24948000,0.00,0.00,-12242977.00,-464587.56,6234544.50,0.05,0.00,6473020.50,0.00,1.00,0.00
24951600,0.00,0.00,-11992191.00,-465540.56,6425683.00,0.05,0.00,6032048.50,0.00,1.00,0.00
24955200,0.00,0.00,-11414097.00,-466879.56,6630267.50,0.05,0.00,5250708.50,0.00,1.00,0.00
24958800,0.00,0.00,-11078960.00,-468806.47,6841623.50,0.05,0.00,4706142.50,0.00,1.00,0.00
24962400,0.00,0.00,-10697047.00,-486105.03,7145550.50,0.05,0.00,4037601.80,0.00,1.00,0.00
24966000,0.00,0.00,-10448965.00,-537341.80,7671371.50,0.05,0.00,3314935.80,0.00,1.00,0.00
24969600,0.00,0.00,-10239931.00,-550715.94,8340800.50,0.05,0.00,2449846.50,0.00,1.00,0.00
24973200,0.00,0.00,-10104355.00,-476141.88,9043803.00,0.05,0.00,1536694.20,0.00,1.00,0.00
24976800,0.00,0.00,-10150513.00,-478282.75,9671785.00,0.05,0.00,957011.10,0.00,1.00,0.00
24980400,0.00,0.00,-9970442.00,-478282.75,10162018.00,0.05,0.00,286707.22,0.00,1.00,0.00
24984000,0.00,0.00,-10151978.00,-485223.12,10500962.00,0.05,0.00,136238.83,0.00,1.00,0.00
24987600,0.00,0.00,-10458891.00,-500865.94,10681570.00,0.05,0.00,278186.84,0.00,1.00,0.00
24991200,1124.56,0.58,-10581762.00,-526787.30,10903317.00,0.05,0.00,204107.56,0.00,1.00,0.00
24994800,19107.73,9.83,-10502104.00,-517004.70,11147447.00,0.05,144149.23,-3297.20,1.00,0.00,0.00
24998400,111711.66,57.46,-10375578.00,-528431.75,11286626.00,0.05,490849.60,-3478.71,1.00,0.00,0.00
25002000,182740.75,94.00,-10478573.00,-522926.66,11485779.00,0.05,666113.25,-907.32,1.00,0.00,0.00
25005600,157380.20,80.96,-10737880.00,-511615.34,11672322.00,0.05,581148.44,941.77,1.00,0.00,0.00
25009200,138271.70,71.13,-11020841.00,-490470.53,11873185.00,0.05,500499.90,354.75,1.00,0.00,0.00
25012800,217294.33,111.78,-11390453.00,-490470.53,12076140.00,0.05,412849.50,338.94,1.00,0.00,0.00
25016400,338741.50,174.25,-11733613.00,-489928.25,12295956.00,0.05,411290.53,133.79,1.00,0.00,0.00
25020000,289806.20,149.08,-12066712.00,-452173.30,12514547.00,0.05,287676.90,2209.34,1.00,0.00,0.00
25023600,139801.19,71.91,-12324823.00,-428182.90,12708309.00,0.05,96550.07,1445.37,1.00,0.00,0.00
25027200,39318.34,20.23,-12475418.00,-569494.06,12919385.00,0.05,-84959.01,1249.51,0.00,0.00,1.00
25030800,4887.85,2.51,-12479326.00,-563723.10,13147993.00,0.05,108010.63,-1821.36,1.00,0.00,0.00
25034400,0.00,0.00,-12414154.00,-542731.20,13349746.00,0.05,390389.97,-2470.69,1.00,0.00,0.00
25038000,0.00,0.00,-11958415.00,-519096.90,13569197.00,0.06,1085688.80,-5996.80,1.00,0.00,0.00
25041600,0.00,0.00,-11567056.00,-517301.75,13810812.00,0.06,1721006.60,-5447.11,1.00,0.00,0.00
25045200,0.00,0.00,-11343085.00,-498103.53,13981010.00,0.06,2136274.20,-3547.22,1.00,0.00,0.00
25048800,0.00,0.00,-11119584.00,-493256.10,14167048.00,0.06,2550652.20,-3555.96,1.00,0.00,0.00
25052400,0.00,0.00,-10729726.00,-499169.38,14341439.00,0.07,3107752.50,-4791.22,1.00,0.00,0.00
25056000,0.00,0.00,-10300641.00,-492208.78,14509641.00,0.07,3711606.20,-5185.21,1.00,0.00,0.00
25059600,0.00,0.00,-10002659.00,-488681.44,14671907.00,0.08,4176586.50,-3979.77,1.00,0.00,0.00
25063200,0.00,0.00,-10071850.00,-499379.80,14828445.00,0.08,4256558.00,-657.75,1.00,0.00,0.00
25066800,0.00,0.00,-10204990.00,-510859.56,15002678.00,0.09,4286574.50,-254.12,1.00,0.00,0.00
25070400,0.00,0.00,-10558752.00,-565470.60,15148204.00,0.09,4026237.20,2255.56,1.00,0.00,0.00
25074000,0.00,0.00,-11030322.00,-446583.12,15264877.00,0.10,3789997.00,2025.26,1.00,0.00,0.00
25077600,13793.62,7.10,-11489797.00,-447491.97,15399430.00,0.10,3478250.80,2316.33,1.00,0.00,0.00
25081200,106474.73,54.77,-11823456.00,-447491.97,15529282.00,0.11,3365454.80,646.42,1.00,0.00,0.00
25084800,117890.53,60.64,-12456118.00,-477083.94,15654021.00,0.11,2844503.50,5794.24,1.00,0.00,0.00
