Time,chillersFMU.mCenChi,chillersFMU.mAbsChi,chillersFMU.TWetBul,chillersFMU.Qchp,chillersFMU.mChiWat,chillersFMU.pChi,chillersFMU.pFan,chillersFMU.TchiSup,chillersFMU.TchiAbsSup,chillersFMU.QchiAbs,chillersFMU.pPumAbs,chillersFMU.pFanAbs,chillersFMU.absChiOn,chillersFMU.yVal,chillersFMU.pPum
8989200,62.23,82.27,270.09,2140182.8,144.5,136088.3,0,281.15,281.15,1867778.6,16400,31668.47,1,0.75,34292.74
8992800,65.93,82.27,269.56,2140639.2,148.2,138141.17,0,281.15,281.15,1867789,16400,31668.52,1,0.72,34534.6
8996400,62.33,82.27,270.1,2141096,144.6,135066,0,281.15,281.15,1867780.8,16400,31668.48,1,0.74,34299.32
9000000,68.43,82.27,269.65,2141552.5,150.7,148324.73,0,281.15,281.15,1867785.6,16400,31668.5,1,0.71,34697.87
9003600,67.23,82.27,269.23,2142009.2,149.5,141390.5,0,281.15,281.15,1867792.6,16400,31668.53,1,0.72,34619.4
9007200,69.13,82.27,269.21,2142465.8,151.4,145552.66,0,281.15,281.15,1867793.4,16400,31668.54,1,0.71,34743.77
9010800,70.53,82.27,271.45,2142922.2,152.8,173648.03,0,281.15,281.15,1867766.9,16400,31668.41,1,0.7,34836.11
9014400,68.33,82.27,273.07,2143379,150.6,190434.39,0,281.15,281.15,1867742.8,16400,31668.31,1,0.71,34691.43
9018000,69.63,82.27,274.12,2143835.5,151.9,205358.14,0,281.15,281.15,1867727.4,16400,31668.23,1,0.7,34776.81
9021600,69.83,82.27,274.88,2144292.2,152.1,214450.16,0,281.15,281.15,1867715.1,16400,31668.18,1,0.7,34790.01
9025200,74.93,82.27,276.26,2144748.8,157.2,224360.72,0,281.15,281.15,1867689.9,16400,31668.06,1,0.68,35146.55
9028800,100.63,82.27,277.53,2145205.5,182.9,249033.88,23.23,281.15,281.15,1867661.5,16400,31667.93,1,0.59,37191.22
9032400,133.33,82.27,278.98,2145662,215.6,287085.06,68.67,281.15,281.15,1867620.8,16400,31667.74,1,0.5,40133.55
9036000,132.74,82.26,279.56,2146118.8,215,286322.4,76.91,281.15,281.15,1867599.1,16400,31667.65,1,0.51,40074.77
9039600,134.04,82.26,279.67,2146575.2,216.3,287974.97,80.14,281.15,281.15,1867591.8,16400,31667.61,1,0.5,40203.44
9043200,130.14,82.26,280.37,2147032,212.4,283046.5,88.86,281.15,281.15,1867563.5,16400,31667.48,1,0.51,39819.97
9046800,123.94,82.26,280.52,2147488.5,206.2,275420.4,84.47,281.15,281.15,1867538.5,16400,31667.37,1,0.53,39223.88
9050400,115.04,82.26,279.23,2147945.2,197.3,264920.97,53.65,281.15,281.15,1867596.1,16400,31667.63,1,0.55,38411.51
9054000,85.74,82.27,278.31,2148401.8,168,234023.66,16.3,281.15,281.15,1867628.6,16400,31667.78,1,0.64,35974.47
9057600,75.33,82.27,277.1,2148858.5,157.6,224412.36,0,281.15,281.15,1867661.5,16400,31667.93,1,0.68,35201.36
9061200,65.63,82.27,276.51,2149315,147.9,216395.66,0,281.15,281.15,1867679.4,16400,31668.01,1,0.72,34519.85
9064800,63.53,82.27,276.51,2149771.8,145.8,214733.44,0,281.15,281.15,1867679.2,16400,31668.01,1,0.74,34378.91
9068400,61.73,82.27,276.16,2150228.2,144,208489.08,0,281.15,281.15,1867685.4,16400,31668.04,1,0.75,34260.04
9072000,60.63,82.27,275.53,2150685,142.9,198911.69,0,281.15,281.15,1867698.2,16400,31668.1,1,0.75,34187.27
9075600,-0.06,0.31,275.61,2151141.5,0,370.98,0,283.89,281.15,16072.52,1863.23,23392.06,1,1,30778.56
9075600,-1.37,1.63,275.61,2151141.5,0,0,0,283.89,281.15,0,0,23556.55,0,0,-0.01
9075600,-0.06,0.31,275.61,2151141.5,0,370.98,0,283.89,281.15,16072.52,1863.23,23392.06,1,1,31077.56
9079200,54.63,82.27,274.92,2151598.2,136.9,134768.53,0,281.15,281.15,1867708.4,16400,31668.15,1,0.8,33801.59
9082800,50.23,82.27,274.58,2152054.8,132.5,157154.28,0,281.15,281.15,1867715.8,16400,31668.18,1,0.86,33529.9
9086400,48.83,82.27,274.37,2152511.5,131.1,149001.97,0,281.15,281.15,1867718.6,16400,31668.19,1,0.88,33441.92
9090000,46.93,82.27,273.94,2152968,129.2,137489.78,0,281.15,281.15,1867725.4,16400,31668.23,1,0.92,33319.64
9093600,46.83,82.27,273.56,2153424.8,129.1,131144.69,0,281.15,281.15,1867730.9,16400,31668.25,1,0.92,33313.07
9097200,46.83,82.27,274.58,2153881.2,129.1,141013.17,0,281.15,281.15,1867718.1,16400,31668.19,1,0.92,33313.1
9100800,45.33,82.27,274.77,2154338,127.6,140845.97,0,281.15,281.15,1867716.1,16400,31668.18,1,0.96,33213.14
9104400,46.73,82.27,276.33,2154794.5,129,162496.14,0,281.15,281.15,1867688.8,16400,31668.06,1,0.92,33306.6
9108000,46.33,82.27,277.34,2155251.2,128.6,172970.34,0,281.15,281.15,1867668.4,16400,31667.96,1,0.93,33280.26
9111600,49.13,82.27,279.47,2155707.8,131.4,197947.95,0,281.15,281.15,1867610.9,16400,31667.7,1,0.87,33461.13
9115200,51.94,82.26,282.16,2156164.5,134.2,205390.25,18.96,281.15,281.15,1867324.4,16400,31666.38,1,0.83,33678.74
9118800,48.64,82.26,279.8,2156621,130.9,195941.7,0,281.15,281.15,1867582.9,16400,31667.57,1,0.88,33440.25
9122400,49.45,82.25,282.1,2157077.8,131.7,199103.8,14.21,281.15,281.15,1867134,16400,31665.51,1,0.87,33523.52
9126000,49.64,82.26,280.77,2157534.2,131.9,199861.95,0,281.15,281.15,1867539.9,16400,31667.37,1,0.87,33533.27
9129600,53.75,82.25,281.76,2157990.8,136,206727.33,15.97,281.15,281.15,1867269.5,16400,31666.13,1,0.81,33789.65
9133200,52.45,82.25,282.23,2158447.5,134.7,205764.27,20.74,281.15,281.15,1867037.4,16400,31665.06,1,0.83,33710.26
9136800,52.64,82.26,281.62,2158904,134.9,205907.95,12.78,281.15,281.15,1867328.5,16400,31666.4,1,0.83,33721.61
9140400,50.84,82.26,281.02,2159360.8,133.1,204584.95,3.88,281.15,281.15,1867502.4,16400,31667.2,1,0.85,33609.54
9144000,51.44,82.26,279.91,2159817.2,133.7,205169.03,0,281.15,281.15,1867570.8,16400,31667.51,1,0.84,33626.22
9147600,46.04,82.26,279.58,2160274,128.3,185536.81,0,281.15,281.15,1867594,16400,31667.62,1,0.94,33260.55
9151200,-0.06,0.29,279.44,2160730.5,0,462.56,0,284.15,281.15,14705.33,1447.49,23392.68,1,1,30778.56
9151200,-1.37,1.61,279.44,2160730.5,0,0,0,284.15,281.15,0,0,23557.17,0,0,-0.01
9151200,-0.06,0.29,279.44,2160730.5,0,462.56,0,284.15,281.15,14705.33,1447.49,23392.68,1,1,31077.56
9154800,58.33,82.27,279.05,2161187.2,140.6,198964.61,0,281.15,281.15,1867608.1,16400,31667.69,1,0.77,34035.32
9158400,65.33,82.27,277.16,2161643.8,147.6,216144.97,0,281.15,281.15,1867665,16400,31667.95,1,0.73,34504.28
9162000,64.43,82.27,277.09,2162100.5,146.7,215414.72,0,281.15,281.15,1867665.5,16400,31667.95,1,0.73,34443.73
9165600,59.83,82.27,276.63,2162557,142.1,208761.88,0,281.15,281.15,1867676.1,16400,31668,1,0.76,34134.09
9169200,56.23,82.27,275.89,2163013.8,138.5,191733.8,0,281.15,281.15,1867690.8,16400,31668.06,1,0.79,33901.56
9172800,56.23,82.27,275.89,2163470.2,138.5,188671.36,0,281.15,281.15,1867693.8,16400,31668.08,1,0.79,33901.54
9176400,53.63,82.27,276.63,2163927,135.9,189797.73,0,281.15,281.15,1867679,16400,31668.01,1,0.82,33740.09
9180000,55.43,82.27,276.23,2164383.5,137.7,190159.62,0,281.15,281.15,1867688,16400,31668.05,1,0.8,33851.52
9183600,56.13,82.27,277.4,2164840.2,138.4,202483.38,0,281.15,281.15,1867665.8,16400,31667.95,1,0.79,33895.32
9187200,62.73,82.27,278.74,2165296.8,145,213937.6,0,281.15,281.15,1867625.8,16400,31667.77,1,0.74,34351
9190800,75.33,82.27,279.38,2165753.5,157.6,224412.78,15.43,281.15,281.15,1867606.2,16400,31667.68,1,0.68,35202.98
9194400,95.04,82.26,280.82,2166210,177.3,243213.84,54.87,281.15,281.15,1867546.1,16400,31667.4,1,0.61,36729.06
9198000,100.84,82.26,279.35,2166666.8,183.1,249240.17,40.82,281.15,281.15,1867582.4,16400,31667.57,1,0.59,37208.72
9201600,98.43,82.27,274.4,2167123.2,180.7,246732.11,3.19,281.15,281.15,1867715.6,16400,31668.18,1,0.6,37007.86
9205200,94.63,82.27,274.42,2167580,176.9,242822.88,0.74,281.15,281.15,1867720.4,16400,31668.2,1,0.61,36693.15
9208800,91.63,82.27,274.8,2168036.5,173.9,239802.36,0.38,281.15,281.15,1867714.1,16400,31668.17,1,0.62,36446.75
9212400,95.13,82.27,275.43,2168493.2,177.4,243328.38,5.73,281.15,281.15,1867702.1,16400,31668.12,1,0.61,36734.93
9216000,92.63,82.27,275.46,2168949.8,174.9,240798.86,4.14,281.15,281.15,1867701,16400,31668.11,1,0.61,36529.07
9219600,93.93,82.27,276.01,2169406.5,176.2,242107.8,7.92,281.15,281.15,1867692.4,16400,31668.07,1,0.61,36636.15
9223200,89.63,82.27,275.89,2169863,171.9,237816.81,4.11,281.15,281.15,1867692.4,16400,31668.07,1,0.62,36284.77
9226800,76.73,82.27,275.68,2170319.8,159,225851.78,0,281.15,281.15,1867696.4,16400,31668.09,1,0.67,35274.72
9230400,81.13,82.27,275.43,2170776.2,163.4,229912.02,0,281.15,281.15,1867701.2,16400,31668.11,1,0.65,35597.03
9234000,79.83,82.27,275.68,2171233,162.1,228679.47,0,281.15,281.15,1867696.5,16400,31668.09,1,0.66,35502.22
9237600,82.13,82.27,275.68,2171689.5,164.4,230768.8,0,281.15,281.15,1867696.5,16400,31668.09,1,0.65,35680.31
9241200,73.83,82.27,274.88,2172146,156.1,223412.11,0,281.15,281.15,1867711.2,16400,31668.16,1,0.68,35060.66
9244800,73.33,82.27,275.22,2172602.8,155.6,222998.78,0,281.15,281.15,1867705.2,16400,31668.13,1,0.69,35027.04
9248400,62.93,82.27,274.87,2173059.2,145.2,201088.62,0,281.15,281.15,1867709.2,16400,31668.15,1,0.74,34338.87
9252000,63.83,82.27,274.66,2173516,146.1,197368.34,0,281.15,281.15,1867713.6,16400,31668.17,1,0.74,34397.75
9255600,64.13,82.27,273.91,2173972.5,146.4,190878.14,0,281.15,281.15,1867725.6,16400,31668.23,1,0.73,34417.33
9259200,63.83,82.27,273.42,2174429.2,146.1,183741.61,0,281.15,281.15,1867734.2,16400,31668.27,1,0.74,34397.71
9262800,66.33,82.27,273.67,2174885.8,148.6,192080.83,0,281.15,281.15,1867731.4,16400,31668.25,1,0.72,34560.82
9266400,64.73,82.27,274.2,2175342.5,147,194124.23,0,281.15,281.15,1867723.8,16400,31668.22,1,0.73,34456.5
9270000,70.03,82.27,274.8,2175799,152.3,213185.45,0,281.15,281.15,1867714.9,16400,31668.18,1,0.7,34803.19
9273600,69.03,82.27,276.43,2176255.8,151.3,219271.27,0,281.15,281.15,1867682.1,16400,31668.03,1,0.71,34744.11
9277200,68.43,82.27,275.84,2176712.2,150.7,218779.81,0,281.15,281.15,1867692.6,16400,31668.07,1,0.71,34700.34
9280800,70.73,82.27,275.81,2177169,153,220744.19,0,281.15,281.15,1867695.1,16400,31668.09,1,0.7,34853.57
9284400,77.43,82.27,277.16,2177625.5,159.7,226307.9,1.58,281.15,281.15,1867665.6,16400,31667.95,1,0.67,35349.21
9288000,73.73,82.27,277.16,2178082.2,156,223052.67,0,281.15,281.15,1867665.6,16400,31667.95,1,0.68,35085.11
9291600,73.53,82.27,277.26,2178538.8,155.8,222893.11,0,281.15,281.15,1867663,16400,31667.94,1,0.69,35071.83
9295200,77.63,82.27,277.26,2178995.5,159.9,226482.58,2.31,281.15,281.15,1867662.8,16400,31667.94,1,0.67,35363.55
9298800,85.03,82.27,277.53,2179452,167.3,233357.06,10.07,281.15,281.15,1867655.2,16400,31667.9,1,0.64,35919.16
9302400,108.83,82.27,277.22,2179908.8,191.1,257916.48,27.62,281.15,281.15,1867662.4,16400,31667.94,1,0.57,37876.25
9306000,106.73,82.27,276.56,2180365.2,189,255600.92,21.05,281.15,281.15,1867677.1,16400,31668,1,0.57,37699.04
9309600,102.93,82.27,276.46,2180822,185.2,251482.45,17.47,281.15,281.15,1867681.2,16400,31668.02,1,0.58,37381.77
9313200,86.43,82.27,276.27,2181278.5,168.7,234701.17,3.68,281.15,281.15,1867685.5,16400,31668.04,1,0.64,36028.8
9316800,75.03,82.27,276.01,2181735.2,157.3,224330.81,0,281.15,281.15,1867689.9,16400,31668.06,1,0.68,35156.81
9320400,73.33,82.27,276.1,2182191.8,155.6,222931.27,0,281.15,281.15,1867690.8,16400,31668.06,1,0.69,35034.82
9324000,71.53,82.27,276.18,2182648.5,153.8,221354.77,0,281.15,281.15,1867684.1,16400,31668.04,1,0.69,34912.88
9327600,72.03,82.27,274.87,2183105,154.3,221869.4,0,281.15,281.15,1867707.6,16400,31668.14,1,0.69,34936.87
9331200,73.33,82.27,274.23,2183561.8,155.6,219438.52,0,281.15,281.15,1867721.4,16400,31668.21,1,0.69,35023.45
9334800,74.93,82.27,274.6,2184018.2,157.2,224436.8,0,281.15,281.15,1867715.5,16400,31668.18,1,0.68,35133.91
9338400,70.63,82.27,274.03,2184475,152.9,212434.39,0,281.15,281.15,1867722.8,16400,31668.21,1,0.7,34842.85
9342000,71.13,82.27,272.88,2184931.5,153.4,200715.97,0,281.15,281.15,1867740.6,16400,31668.3,1,0.7,34875.96
9345600,68.13,82.27,273,2185388.2,150.4,192275.17,0,281.15,281.15,1867739.9,16400,31668.29,1,0.71,34678.35
9349200,69.93,82.27,272.53,2185844.8,152.2,191454.58,0,281.15,281.15,1867746.8,16400,31668.32,1,0.7,34796.53
9352800,67.03,82.27,272.82,2186301.2,149.3,185029.3,0,281.15,281.15,1867746,16400,31668.32,1,0.72,34606.46
9356400,75.23,82.27,274.25,2186758,157.5,219738.34,0,281.15,281.15,1867726.4,16400,31668.23,1,0.68,35153.3
9360000,82.73,82.27,275.67,2187214.5,165,231405.67,0,281.15,281.15,1867700.9,16400,31668.11,1,0.65,35722.94
9363600,98.23,82.27,276.27,2187671.2,180.5,246520.16,12.7,281.15,281.15,1867684.5,16400,31668.04,1,0.59,36991.89
9367200,66.73,82.27,276.61,2188127.8,149,217199.56,0,281.15,281.15,1867680.1,16400,31668.02,1,0.72,34597.25
9370800,72.33,82.27,277.21,2188584.5,154.6,221976.77,0,281.15,281.15,1867666.5,16400,31667.95,1,0.69,34980.38
9374400,77.63,82.27,277.66,2189041,159.9,226481.14,4.69,281.15,281.15,1867655.2,16400,31667.9,1,0.67,35363.76
9378000,71.23,82.27,278.55,2189497.8,153.5,220822.1,4.95,281.15,281.15,1867630.9,16400,31667.79,1,0.7,34924.81
9381600,75.63,82.27,279.08,2189954.2,157.9,224680.52,13.1,281.15,281.15,1867613.9,16400,31667.71,1,0.68,35223.66
9385200,80.54,82.26,279.36,2190411,162.8,229128.19,20.47,281.15,281.15,1867600.4,16400,31667.65,1,0.67,35576.09
9388800,78.63,82.27,279.08,2190867.5,160.9,227385.03,16.01,281.15,281.15,1867609.1,16400,31667.69,1,0.66,35436.32
9392400,79.53,82.27,279.08,2191324.2,161.8,228208.06,16.89,281.15,281.15,1867608.8,16400,31667.69,1,0.66,35501.97
9396000,81.93,82.27,278.2,2191780.8,164.2,230430.89,12.09,281.15,281.15,1867636.2,16400,31667.81,1,0.65,35680.74
9399600,77.43,82.27,277.89,2192237.5,159.7,226299.12,5.96,281.15,281.15,1867647.4,16400,31667.87,1,0.67,35349.65
9403200,69.83,82.27,278.08,2192694,152.1,219622.81,0.66,281.15,281.15,1867641.6,16400,31667.84,1,0.7,34831.68
9406800,47.43,82.27,277.32,2193150.8,129.7,183859.2,0,281.15,281.15,1867659.1,16400,31667.92,1,0.91,33352.4
9410400,44.63,82.27,276.94,2193607.2,126.9,164414.69,0,281.15,281.15,1867669.4,16400,31667.97,1,0.98,33165.38
9414000,100.53,82.27,277.27,2194064,182.8,248928.81,21.25,281.15,281.15,1867664.2,16400,31667.94,1,0.59,37182.77
9417600,95.53,82.27,277.4,2194520.5,177.8,243732.58,17.95,281.15,281.15,1867660,16400,31667.92,1,0.6,36768.73
9421200,91.33,82.27,277.62,2194977.2,173.6,239494.89,16.01,281.15,281.15,1867655,16400,31667.9,1,0.63,36423.55
9424800,87.33,82.27,277.63,2195433.8,169.6,235567.27,12.65,281.15,281.15,1867652.8,16400,31667.89,1,0.63,36100.8
9428400,89.73,82.27,277.77,2195890.5,172,237910.8,15.75,281.15,281.15,1867645.9,16400,31667.86,1,0.62,36293.61
9432000,89.93,82.27,276.69,2196347,172.2,238110.12,8.77,281.15,281.15,1867672,16400,31667.98,1,0.62,36309.38
9435600,91.83,82.27,275.86,2196803.8,174.1,239996.95,5.59,281.15,281.15,1867689.5,16400,31668.06,1,0.62,36463.72
9439200,99.13,82.27,275.46,2197260.2,181.4,247460.89,8.79,281.15,281.15,1867702,16400,31668.12,1,0.59,37066.24
9442800,99.53,82.27,278,2197717,181.8,247874.95,26.06,281.15,281.15,1867650.8,16400,31667.88,1,0.59,37100.3
9446400,102.83,82.27,278.49,2198173.5,185.1,251371.38,33.49,281.15,281.15,1867636.8,16400,31667.82,1,0.58,37374.2
9450000,102.54,82.26,280.64,2198630.2,184.8,251044.28,60.84,281.15,281.15,1867551,16400,31667.42,1,0.58,37350.5
9453600,116.74,82.26,281.32,2199086.8,199,266880.25,93.09,281.15,281.15,1867506,16400,31667.22,1,0.54,38563.33
9457200,121.05,82.25,282.13,2199543.5,203.3,271944.75,124.51,281.15,281.15,1867142.9,16400,31665.55,1,0.53,38955.65
9460800,59.76,82.24,282.46,2200000,142,211334.77,35.34,281.15,281.15,1866935.4,16400,31664.59,1,0.76,34172.52
9464400,57.45,82.25,282.2,2200456.5,139.7,209542.05,27.5,281.15,281.15,1867052.1,16400,31665.13,1,0.78,34021.92
9468000,61.37,82.23,282.81,2200913.2,143.6,212610.44,45.13,281.15,281.15,1866649.5,16400,31663.28,1,0.75,34279.66
9471600,64.76,82.24,282.34,2201369.8,147,215354.92,40.95,281.15,281.15,1866962.4,16400,31664.72,1,0.73,34501.72
9475200,64.85,82.25,282.13,2201826.5,147.1,215435.12,37.24,281.15,281.15,1867073.6,16400,31665.23,1,0.73,34507.86
9478800,64.06,82.24,282.28,2202283,146.3,214781.45,38.64,281.15,281.15,1867013.8,16400,31664.96,1,0.73,34455.82
9482400,57.55,82.25,282.12,2202739.8,139.8,209619.03,26.48,281.15,281.15,1867065.2,16400,31665.19,1,0.78,34028.25
9486000,44.95,82.25,281.84,2203196.2,127.2,180980.31,3.56,281.15,281.15,1867195.2,16400,31665.79,1,0.97,33228.99
9489600,41.33,78.87,281.01,2203653,120.2,166503.42,0,281.15,281.15,1793261.1,16400,31219.62,1,1,32934.79
9493200,41.33,78.87,280.09,2204109.5,120.2,164572.78,0,281.15,281.15,1793272.8,16400,31219.61,1,1,32926.11
9496800,62.74,82.26,280.09,2204566.2,145,213722.94,8.79,281.15,281.15,1867570.8,16400,31667.51,1,0.74,34368.18
9500400,59.24,82.26,280.15,2205022.8,141.5,210938.3,5.49,281.15,281.15,1867566.6,16400,31667.49,1,0.77,34136.48
9504000,60.54,82.26,279.85,2205479.5,142.8,211963.88,4.36,281.15,281.15,1867576.9,16400,31667.54,1,0.76,34222.81
9507600,-0.06,0.32,279.28,2205936,0,462.16,0,283.89,281.15,16363.36,1581.18,23392.07,1,1,30778.56
9507600,-1.37,1.63,279.28,2205936,0,0,0,283.89,281.15,0,0,23556.56,0,0,-0.01
9507600,-0.06,0.32,279.28,2205936,0,462.16,0,283.89,281.15,16363.36,1581.18,23392.07,1,1,31077.56
9511200,61.63,82.26,279.61,2206392.8,143.9,210876.75,0,281.15,281.15,1867591,16400,31667.61,1,0.75,34253.41
9514800,63.14,82.26,279.37,2206849.2,145.4,214047.78,3.22,281.15,281.15,1867596.1,16400,31667.63,1,0.74,34394.02
9518400,49.83,82.27,278.57,2207306,132.1,200812.52,0,281.15,281.15,1867624,16400,31667.76,1,0.86,33505.13
9522000,53.63,82.27,278.22,2207762.5,135.9,206714.44,0,281.15,281.15,1867635.9,16400,31667.81,1,0.82,33740.18
9525600,58.53,82.27,278,2208219.2,140.8,210740.62,0,281.15,281.15,1867644.2,16400,31667.85,1,0.77,34053.06
9529200,58.84,82.26,280.09,2208675.8,141.1,210626.36,4.54,281.15,281.15,1867579.6,16400,31667.56,1,0.77,34110.1
9532800,64.54,82.26,280.72,2209132.5,146.8,215183.5,17.03,281.15,281.15,1867552.2,16400,31667.43,1,0.73,34486.4
9536400,74.35,82.25,282.06,2209589,156.6,223525.31,49.69,281.15,281.15,1867244.1,16400,31666.01,1,0.68,35136.39
9540000,71.85,82.25,282.35,2210045.8,154.1,221341.31,51.82,281.15,281.15,1867052.5,16400,31665.13,1,0.69,34968.07
9543600,93.07,82.23,282.99,2210502.2,175.3,241203.78,105.87,281.15,281.15,1866675.9,16400,31663.4,1,0.61,36568.47
9547200,112.03,82.17,284.73,2210959,194.2,261228.97,326.66,281.15,281.15,1864908.9,16400,31655.28,1,0.56,38177.59
9550800,123.21,82.19,284.21,2211415.5,205.4,274312.16,298.71,281.15,281.15,1865390.2,16400,31657.49,1,0.53,39178.82
9554400,133.03,82.17,284.51,2211872.2,215.2,286359.34,372.46,281.15,281.15,1864968.6,16400,31655.56,1,0.5,40135.46
9558000,138.51,82.19,284.19,2212328.8,220.7,293457.97,342.49,281.15,281.15,1865421.5,16400,31657.64,1,0.49,40677.88
9561600,137.91,82.19,284.19,2212785.5,220.1,292677.28,340.78,281.15,281.15,1865469.1,16400,31657.86,1,0.49,40617.55
9565200,142.53,82.17,284.65,2213242,224.7,298658.1,436.83,281.15,281.15,1864900.8,16400,31655.24,1,0.48,41114.86
9568800,141.71,82.19,284.07,2213698.8,223.9,297662.22,340.03,281.15,281.15,1865397.4,16400,31657.53,1,0.48,41012.08
9572400,130.2,82.2,283.79,2214155.2,212.4,282906.62,276.52,281.15,281.15,1865760.2,16400,31659.19,1,0.51,39846.49
9576000,118.07,82.23,282.71,2214611.8,200.3,268381.53,152.1,281.15,281.15,1866678.8,16400,31663.42,1,0.54,38686.56
9579600,90.86,82.24,282.18,2215068.5,173.1,238998.34,76.74,281.15,281.15,1867021.1,16400,31664.99,1,0.62,36386.84
9583200,91.05,82.25,281.75,2215525,173.3,239192.19,67.05,281.15,281.15,1867267.1,16400,31666.12,1,0.62,36402.05
9586800,89.74,82.26,281.24,2215981.8,172,237902.28,55.27,281.15,281.15,1867486.5,16400,31667.13,1,0.62,36295.54
9590400,91.24,82.26,281.01,2216438.2,173.5,239386.81,53.24,281.15,281.15,1867513.8,16400,31667.25,1,0.62,36417.18
9594000,94.44,82.26,280.97,2216895,176.7,242602.52,56.65,281.15,281.15,1867513.5,16400,31667.25,1,0.61,36679.75
9597600,86.24,82.26,280.53,2217351.5,168.5,234498.36,39.94,281.15,281.15,1867544,16400,31667.39,1,0.64,36014.97
9601200,84.34,82.26,280,2217808.2,166.6,232684.97,31.11,281.15,281.15,1867569.8,16400,31667.51,1,0.64,35865.78
9604800,86.64,82.26,279.2,2218264.8,168.9,234887.11,25.01,281.15,281.15,1867600.8,16400,31667.65,1,0.63,36045.87
9608400,74.03,82.27,278.33,2218721.5,156.3,223263.44,5.95,281.15,281.15,1867629.5,16400,31667.78,1,0.68,35113.24
9612000,70.53,82.27,279.2,2219178,152.8,220218.27,9.14,281.15,281.15,1867619.2,16400,31667.74,1,0.7,34878.66
9615600,75.84,82.26,281.31,2219634.8,158.1,224852.86,38.6,281.15,281.15,1867534.8,16400,31667.35,1,0.67,35238.77
9619200,89.37,82.23,283.08,2220091.2,171.6,237525.36,102.26,281.15,281.15,1866663.9,16400,31663.35,1,0.62,36266.99
9622800,119.1,82.19,284.31,2220548,201.3,269455.9,293.83,281.15,281.15,1865588.1,16400,31658.4,1,0.54,38798.54
9626400,122.14,82.16,284.9,2221004.5,204.3,272911.28,399.61,281.15,281.15,1864541.5,16400,31653.59,1,0.53,39089.93
9630000,119.33,82.17,284.56,2221461.2,201.5,269636.88,330.72,281.15,281.15,1864864.1,16400,31655.07,1,0.54,38823.56
9633600,90.65,82.15,285.14,2221917.8,172.8,238553.6,306.56,281.15,281.15,1864286.5,16400,31652.42,1,0.62,36394.67
9634381,90.61,82.15,285.25,2222017,172.76,238512.8,321.34,281.15,281.15,1864177.6,16400,31651.92,1,0.62,36393.16
9634381,90.61,82.15,285.25,2222017,172.76,238512.8,135.73,281.15,281.15,1864177.6,16400,31651.92,1,0.62,36393.16
9637200,87.82,84.78,285.66,2222374.5,172.6,241473.72,148.47,281.15,281.15,1939958.2,16400,31996.36,1,0.64,36396.37
9640800,92.35,83.65,285.46,2222831,176,243315.86,168.12,281.15,281.15,1907360.4,16400,31849.2,1,0.6,36763.1
9644400,91.25,83.65,285.46,2223287.8,174.9,242211.9,164.46,281.15,281.15,1907367.4,16400,31849.23,1,0.62,36673.22
9648000,90.15,83.65,285.46,2223744.2,173.8,241117.6,161.12,281.15,281.15,1907366,16400,31849.22,1,0.63,36583.81
9651600,84.81,82.59,285.27,2224201,167.4,233371,153.18,281.15,281.15,1877022.4,16400,31710.87,1,0.64,36158.21
9652964,72.78,81.74,285.05,2224374,154.52,220530.58,231.37,281.15,281.15,1852600.5,16400,31598.58,1,0.68,35082.41
9652964,72.78,81.74,285.05,2224374,154.52,220530.58,0,281.15,281.15,1852600.5,16400,31598.58,1,0.68,35082.41
9655200,51.3,82.1,284.55,2224657.5,133.4,204344.27,63.07,281.15,281.15,1862970.2,16400,31646.36,1,0.84,33702.91
9658800,44.67,82.13,283.65,2225114.2,126.8,179561.27,24.74,281.15,281.15,1863812.5,16400,31650.24,1,0.98,33272.49
9662400,86.96,82.14,283.5,2225570.8,169.1,234606.66,86.09,281.15,281.15,1863977.4,16400,31651,1,0.63,36136.68
9666000,91.35,82.15,282.98,2226027.5,173.5,238910.12,77.67,281.15,281.15,1864322.2,16400,31652.58,1,0.62,36489.84
9669600,87.34,82.16,282.48,2226484,169.5,234978.95,61.47,281.15,281.15,1864613.5,16400,31653.92,1,0.63,36165.62
9673200,83.14,82.16,281.63,2226940.8,165.3,230973.95,41.74,281.15,281.15,1864683.2,16400,31654.24,1,0.65,35835.77
